249
10000
   0	 376	 366
   1	 278	 268
   2	 376	 366
   3	 440	 430
   4	 273	 263
   5	 317	 307
   6	 424	 414
   7	 297	 287
   8	 309	 299
   9	 505	 495
  10	 261	 251
  11	 264	 254
  12	 484	 474
  13	 262	 252
  14	 284	 274
  15	 380	 370
  16	 279	 269
  17	 371	 361
  18	 483	 473
  19	 262	 252
  20	 285	 275
  21	 482	 472
  22	 269	 259
  23	 279	 269
  24	 454	 444
  25	 268	 258
  26	 308	 298
  27	 449	 439
  28	 283	 273
  29	 298	 288
  30	 455	 445
  31	 282	 272
  32	 293	 283
  33	 429	 419
  34	 271	 261
  35	 330	 320
  36	 373	 363
  37	 281	 271
  38	 376	 366
  39	 365	 355
  40	 283	 273
  41	 382	 372
  42	 476	 466
  43	 272	 262
  44	 282	 272
  45	 367	 357
  46	 302	 292
  47	 361	 351
  48	 405	 395
  49	 265	 255
  50	 360	 350
  51	 360	 350
  52	 313	 303
  53	 357	 347
  54	 460	 450
  55	 262	 252
  56	 308	 298
  57	 420	 410
  58	 285	 275
  59	 325	 315
  60	 417	 407
  61	 270	 260
  62	 343	 333
  63	 376	 366
  64	 281	 271
  65	 373	 363
  66	 360	 350
  67	 304	 294
  68	 366	 356
  69	 490	 480
  70	 263	 253
  71	 277	 267
  72	 456	 446
  73	 269	 259
  74	 305	 295
  75	 386	 376
  76	 277	 267
  77	 367	 357
  78	 376	 366
  79	 292	 282
  80	 362	 352
  81	 488	 478
  82	 266	 256
  83	 276	 266
  84	 430	 420
  85	 261	 251
  86	 339	 329
  87	 444	 434
  88	 262	 252
  89	 324	 314
  90	 480	 470
  91	 264	 254
  92	 286	 276
  93	 507	 497
  94	 260	 250
  95	 263	 253
  96	 507	 497
  97	 260	 250
  98	 263	 253
  99	 455	 445
 100	 264	 254
 101	 311	 301
 102	 422	 412
 103	 273	 263
 104	 335	 325
 105	 410	 400
 106	 308	 298
 107	 312	 302
 108	 372	 362
 109	 292	 282
 110	 366	 356
 111	 415	 405
 112	 269	 259
 113	 346	 336
 114	 407	 397
 115	 300	 290
 116	 323	 313
 117	 495	 485
 118	 263	 253
 119	 272	 262
 120	 377	 367
 121	 284	 274
 122	 369	 359
 123	 365	 355
 124	 273	 263
 125	 392	 382
 126	 481	 471
 127	 268	 258
 128	 281	 271
 129	 474	 464
 130	 269	 259
 131	 287	 277
 132	 436	 426
 133	 291	 281
 134	 303	 293
 135	 508	 498
 136	 260	 250
 137	 262	 252
 138	 402	 392
 139	 267	 257
 140	 361	 351
 141	 495	 485
 142	 261	 251
 143	 274	 264
 144	 451	 441
 145	 282	 272
 146	 297	 287
 147	 402	 392
 148	 285	 275
 149	 343	 333
 150	 360	 350
 151	 274	 264
 152	 396	 386
 153	 501	 491
 154	 261	 251
 155	 268	 258
 156	 447	 437
 157	 265	 255
 158	 318	 308
 159	 483	 473
 160	 261	 251
 161	 286	 276
 162	 425	 415
