500
1500
   0	  52	  42
   1	  79	  69
   2	  77	  67
   3	  67	  57
   4	 103	  93
   5	 100	  90
   6	  48	  38
   7	  46	  36
   8	  55	  45
   9	  52	  42
  10	  43	  33
  11	  89	  79
  12	  37	  27
  13	  67	  57
  14	  54	  44
  15	  94	  84
  16	  96	  86
  17	 102	  92
  18	  56	  46
  19	  48	  38
  20	  95	  85
  21	  43	  33
  22	  92	  82
  23	  83	  73
  24	  59	  49
  25	  80	  70
  26	  69	  59
  27	  33	  23
  28	  67	  57
  29	  82	  72
  30	  84	  74
  31	  79	  69
  32	  43	  33
  33	  52	  42
  34	  38	  28
  35	  56	  46
  36	  40	  30
  37	  74	  64
  38	  39	  29
  39	  84	  74
  40	  51	  41
  41	  59	  49
  42	  65	  55
  43	 108	  98
  44	  90	  80
  45	  42	  32
  46	  35	  25
  47	  48	  38
  48	  92	  82
  49	  40	  30
  50	  45	  35
  51	  49	  39
  52	  67	  57
  53	  94	  84
  54	  72	  62
  55	  60	  50
  56	  65	  55
  57	  37	  27
  58	  40	  30
  59	  46	  36
  60	  30	  20
  61	  88	  78
  62	  57	  47
  63	  36	  26
  64	  55	  45
  65	  51	  41
  66	  68	  58
  67	 108	  98
  68	 101	  91
  69	 106	  96
  70	  83	  73
  71	  94	  84
  72	  47	  37
  73	 103	  93
  74	 101	  91
  75	  53	  43
  76	  83	  73
  77	  95	  85
  78	  91	  81
  79	  89	  79
  80	  81	  71
  81	  90	  80
  82	  86	  76
  83	  93	  83
  84	  51	  41
  85	  88	  78
  86	  80	  70
  87	  33	  23
  88	  52	  42
  89	  97	  87
  90	  53	  43
  91	  94	  84
  92	  70	  60
  93	  65	  55
  94	  59	  49
  95	  88	  78
  96	  83	  73
  97	  72	  62
  98	  46	  36
  99	  54	  44
 100	 104	  94
 101	  79	  69
 102	  42	  32
 103	 106	  96
 104	  80	  70
 105	  94	  84
 106	  68	  58
 107	  88	  78
 108	  35	  25
 109	  90	  80
 110	  68	  58
 111	  76	  66
 112	  93	  83
 113	  34	  24
 114	 108	  98
 115	  70	  60
 116	  52	  42
 117	  53	  43
 118	  53	  43
 119	  49	  39
 120	 107	  97
 121	  67	  57
 122	  91	  81
 123	  72	  62
 124	  85	  75
 125	  91	  81
 126	  33	  23
 127	  53	  43
 128	  60	  50
 129	  48	  38
 130	  70	  60
 131	  68	  58
 132	  80	  70
 133	  98	  88
 134	  46	  36
 135	 100	  90
 136	  47	  37
 137	  55	  45
 138	  55	  45
 139	  49	  39
 140	  54	  44
 141	  63	  53
 142	  80	  70
 143	  34	  24
 144	  92	  82
 145	  91	  81
 146	  57	  47
 147	 107	  97
 148	  45	  35
 149	  75	  65
 150	  84	  74
 151	  78	  68
 152	  59	  49
 153	  65	  55
 154	  62	  52
 155	 104	  94
 156	 105	  95
 157	  39	  29
 158	 109	  99
 159	  30	  20
 160	  32	  22
 161	  35	  25
 162	  59	  49
 163	  56	  46
 164	 108	  98
 165	  69	  59
 166	 108	  98
 167	  70	  60
 168	  33	  23
 169	  82	  72
 170	  43	  33
 171	 108	  98
 172	  90	  80
 173	 105	  95
 174	  88	  78
 175	  67	  57
 176	  77	  67
 177	  63	  53
 178	  57	  47
 179	  63	  53
 180	  46	  36
 181	  48	  38
 182	 102	  92
 183	  40	  30
 184	  90	  80
 185	  42	  32
 186	 107	  97
 187	  49	  39
 188	  90	  80
 189	  82	  72
 190	  65	  55
 191	  51	  41
 192	  70	  60
 193	  77	  67
 194	  63	  53
 195	  75	  65
 196	 105	  95
 197	  30	  20
 198	  76	  66
 199	  88	  78
 200	 108	  98
 201	  57	  47
 202	 110	 100
 203	  95	  85
 204	  63	  53
 205	  63	  53
 206	  77	  67
 207	  37	  27
 208	  32	  22
 209	  71	  61
 210	  53	  43
 211	  62	  52
 212	  86	  76
 213	  74	  64
 214	  71	  61
 215	  39	  29
 216	  40	  30
 217	  56	  46
 218	  89	  79
 219	  76	  66
 220	  37	  27
 221	  89	  79
 222	 108	  98
 223	 100	  90
 224	  32	  22
 225	  85	  75
 226	  67	  57
 227	  77	  67
 228	  46	  36
 229	  80	  70
 230	 109	  99
 231	  58	  48
 232	  53	  43
 233	  55	  45
 234	  81	  71
 235	 110	 100
 236	  98	  88
 237	  58	  48
 238	  37	  27
 239	  49	  39
 240	  48	  38
 241	 110	 100
 242	  70	  60
 243	  52	  42
 244	  30	  20
 245	  79	  69
 246	  34	  24
 247	  33	  23
 248	 102	  92
 249	  42	  32
 250	  94	  84
 251	  46	  36
 252	  75	  65
 253	  94	  84
 254	  44	  34
 255	  78	  68
 256	  74	  64
 257	  43	  33
 258	  79	  69
 259	  37	  27
 260	  57	  47
 261	  31	  21
 262	  95	  85
 263	  98	  88
 264	  69	  59
 265	  71	  61
 266	  60	  50
 267	  63	  53
 268	  47	  37
 269	  85	  75
 270	  74	  64
 271	  94	  84
 272	  84	  74
 273	  67	  57
 274	  93	  83
 275	  38	  28
 276	  41	  31
 277	 107	  97
 278	  71	  61
 279	  46	  36
 280	  56	  46
 281	  47	  37
 282	 106	  96
 283	  90	  80
 284	  63	  53
 285	  61	  51
 286	  78	  68
 287	 100	  90
 288	  74	  64
 289	  91	  81
 290	  76	  66
 291	  77	  67
 292	  90	  80
 293	  47	  37
 294	 102	  92
 295	  77	  67
 296	  74	  64
 297	  41	  31
 298	 104	  94
 299	  55	  45
 300	  90	  80
 301	  38	  28
 302	  86	  76
 303	  39	  29
 304	  74	  64
 305	  48	  38
 306	  58	  48
 307	  50	  40
 308	  39	  29
 309	  54	  44
 310	  91	  81
 311	  45	  35
 312	  61	  51
 313	  58	  48
 314	  77	  67
 315	  34	  24
 316	  56	  46
 317	  48	  38
 318	  86	  76
 319	  32	  22
 320	  40	  30
 321	  77	  67
 322	  55	  45
 323	  51	  41
 324	  39	  29
 325	  51	  41
 326	  89	  79
 327	  31	  21
 328	  35	  25
 329	 100	  90
 330	  72	  62
 331	  44	  34
 332	  83	  73
 333	  60	  50
 334	  89	  79
 335	  76	  66
 336	  69	  59
 337	  52	  42
 338	 100	  90
 339	  89	  79
 340	  80	  70
 341	  76	  66
 342	  90	  80
 343	  45	  35
 344	  72	  62
 345	 108	  98
 346	 107	  97
 347	  47	  37
 348	  42	  32
 349	  85	  75
 350	 101	  91
 351	 101	  91
 352	  58	  48
 353	  36	  26
 354	  33	  23
 355	  42	  32
 356	 110	 100
 357	  56	  46
 358	  39	  29
 359	  36	  26
 360	  39	  29
 361	  36	  26
 362	  93	  83
 363	  92	  82
 364	 102	  92
 365	 105	  95
 366	  97	  87
 367	  73	  63
 368	  67	  57
 369	 110	 100
 370	  73	  63
 371	  75	  65
 372	  91	  81
 373	  56	  46
 374	  52	  42
 375	 105	  95
 376	 100	  90
 377	  90	  80
 378	  63	  53
 379	  37	  27
 380	  94	  84
 381	  50	  40
 382	  32	  22
 383	 107	  97
 384	  30	  20
 385	  83	  73
 386	  73	  63
 387	 105	  95
 388	  56	  46
 389	  52	  42
 390	  57	  47
 391	  50	  40
 392	  36	  26
 393	  98	  88
 394	  59	  49
 395	  34	  24
 396	 102	  92
 397	  97	  87
 398	  78	  68
 399	 105	  95
 400	  44	  34
 401	  92	  82
 402	  94	  84
 403	  53	  43
 404	  64	  54
 405	  83	  73
 406	  76	  66
 407	  42	  32
 408	  72	  62
 409	  58	  48
 410	 109	  99
 411	 100	  90
 412	  96	  86
 413	  38	  28
 414	  35	  25
 415	  35	  25
 416	  99	  89
 417	  77	  67
 418	 106	  96
 419	  45	  35
 420	  43	  33
 421	  80	  70
 422	  50	  40
 423	  69	  59
 424	  42	  32
 425	 104	  94
 426	  44	  34
 427	  96	  86
 428	  45	  35
 429	  55	  45
 430	  35	  25
 431	  86	  76
 432	  90	  80
 433	  52	  42
 434	 101	  91
 435	  54	  44
 436	 101	  91
 437	 107	  97
 438	  70	  60
 439	  39	  29
 440	  55	  45
 441	  47	  37
 442	  71	  61
 443	  64	  54
 444	  88	  78
 445	  66	  56
 446	  84	  74
 447	  84	  74
 448	  55	  45
 449	  31	  21
 450	 106	  96
 451	  47	  37
 452	  85	  75
 453	 110	 100
 454	  68	  58
 455	  94	  84
 456	  95	  85
 457	  66	  56
 458	  64	  54
 459	  81	  71
 460	  62	  52
 461	  89	  79
 462	  53	  43
 463	  45	  35
 464	  37	  27
 465	  80	  70
 466	  41	  31
 467	  57	  47
 468	  45	  35
 469	  36	  26
 470	  40	  30
 471	 107	  97
 472	 100	  90
 473	  90	  80
 474	  68	  58
 475	  70	  60
 476	  83	  73
 477	  56	  46
 478	  81	  71
 479	  49	  39
 480	  52	  42
 481	 108	  98
 482	  37	  27
 483	  31	  21
 484	  81	  71
 485	  81	  71
 486	  88	  78
 487	  86	  76
 488	  67	  57
 489	  34	  24
 490	 101	  91
 491	  94	  84
 492	  45	  35
 493	  35	  25
 494	  87	  77
 495	 106	  96
 496	 107	  97
 497	  99	  89
 498	  40	  30
 499	  96	  86
395
4	0	438	465	475
