250
1500
   0	  52	  42
   1	  79	  69
   2	  77	  67
   3	  67	  57
   4	 103	  93
   5	 100	  90
   6	  48	  38
   7	  46	  36
   8	  55	  45
   9	  52	  42
  10	  43	  33
  11	  89	  79
  12	  37	  27
  13	  67	  57
  14	  54	  44
  15	  94	  84
  16	  96	  86
  17	 102	  92
  18	  56	  46
  19	  48	  38
  20	  95	  85
  21	  43	  33
  22	  92	  82
  23	  83	  73
  24	  59	  49
  25	  80	  70
  26	  69	  59
  27	  33	  23
  28	  67	  57
  29	  82	  72
  30	  84	  74
  31	  79	  69
  32	  43	  33
  33	  52	  42
  34	  38	  28
  35	  56	  46
  36	  40	  30
  37	  74	  64
  38	  39	  29
  39	  84	  74
  40	  51	  41
  41	  59	  49
  42	  65	  55
  43	 108	  98
  44	  90	  80
  45	  42	  32
  46	  35	  25
  47	  48	  38
  48	  92	  82
  49	  40	  30
  50	  45	  35
  51	  49	  39
  52	  67	  57
  53	  94	  84
  54	  72	  62
  55	  60	  50
  56	  65	  55
  57	  37	  27
  58	  40	  30
  59	  46	  36
  60	  30	  20
  61	  88	  78
  62	  57	  47
  63	  36	  26
  64	  55	  45
  65	  51	  41
  66	  68	  58
  67	 108	  98
  68	 101	  91
  69	 106	  96
  70	  83	  73
  71	  94	  84
  72	  47	  37
  73	 103	  93
  74	 101	  91
  75	  53	  43
  76	  83	  73
  77	  95	  85
  78	  91	  81
  79	  89	  79
  80	  81	  71
  81	  90	  80
  82	  86	  76
  83	  93	  83
  84	  51	  41
  85	  88	  78
  86	  80	  70
  87	  33	  23
  88	  52	  42
  89	  97	  87
  90	  53	  43
  91	  94	  84
  92	  70	  60
  93	  65	  55
  94	  59	  49
  95	  88	  78
  96	  83	  73
  97	  72	  62
  98	  46	  36
  99	  54	  44
 100	 104	  94
 101	  79	  69
 102	  42	  32
 103	 106	  96
 104	  80	  70
 105	  94	  84
 106	  68	  58
 107	  88	  78
 108	  35	  25
 109	  90	  80
 110	  68	  58
 111	  76	  66
 112	  93	  83
 113	  34	  24
 114	 108	  98
 115	  70	  60
 116	  52	  42
 117	  53	  43
 118	  53	  43
 119	  49	  39
 120	 107	  97
 121	  67	  57
 122	  91	  81
 123	  72	  62
 124	  85	  75
 125	  91	  81
 126	  33	  23
 127	  53	  43
 128	  60	  50
 129	  48	  38
 130	  70	  60
 131	  68	  58
 132	  80	  70
 133	  98	  88
 134	  46	  36
 135	 100	  90
 136	  47	  37
 137	  55	  45
 138	  55	  45
 139	  49	  39
 140	  54	  44
 141	  63	  53
 142	  80	  70
 143	  34	  24
 144	  92	  82
 145	  91	  81
 146	  57	  47
 147	 107	  97
 148	  45	  35
 149	  75	  65
 150	  84	  74
 151	  78	  68
 152	  59	  49
 153	  65	  55
 154	  62	  52
 155	 104	  94
 156	 105	  95
 157	  39	  29
 158	 109	  99
 159	  30	  20
 160	  32	  22
 161	  35	  25
 162	  59	  49
 163	  56	  46
 164	 108	  98
 165	  69	  59
 166	 108	  98
 167	  70	  60
 168	  33	  23
 169	  82	  72
 170	  43	  33
 171	 108	  98
 172	  90	  80
 173	 105	  95
 174	  88	  78
 175	  67	  57
 176	  77	  67
 177	  63	  53
 178	  57	  47
 179	  63	  53
 180	  46	  36
 181	  48	  38
 182	 102	  92
 183	  40	  30
 184	  90	  80
 185	  42	  32
 186	 107	  97
 187	  49	  39
 188	  90	  80
 189	  82	  72
 190	  65	  55
 191	  51	  41
 192	  70	  60
 193	  77	  67
 194	  63	  53
 195	  75	  65
 196	 105	  95
 197	  30	  20
 198	  76	  66
 199	  88	  78
 200	 108	  98
 201	  57	  47
 202	 110	 100
 203	  95	  85
 204	  63	  53
 205	  63	  53
 206	  77	  67
 207	  37	  27
 208	  32	  22
 209	  71	  61
 210	  53	  43
 211	  62	  52
 212	  86	  76
 213	  74	  64
 214	  71	  61
 215	  39	  29
 216	  40	  30
 217	  56	  46
 218	  89	  79
 219	  76	  66
 220	  37	  27
 221	  89	  79
 222	 108	  98
 223	 100	  90
 224	  32	  22
 225	  85	  75
 226	  67	  57
 227	  77	  67
 228	  46	  36
 229	  80	  70
 230	 109	  99
 231	  58	  48
 232	  53	  43
 233	  55	  45
 234	  81	  71
 235	 110	 100
 236	  98	  88
 237	  58	  48
 238	  37	  27
 239	  49	  39
 240	  48	  38
 241	 110	 100
 242	  70	  60
 243	  52	  42
 244	  30	  20
 245	  79	  69
 246	  34	  24
 247	  33	  23
 248	 102	  92
 249	  42	  32
189
3	0	186	245
4	1	129	210	245
4	2	126	159	226
3	3	170	248
4	4	220	233	246
5	5	73	161	169	213
5	6	110	237	241	249
5	7	81	201	210	229
4	8	214	221	246
5	9	147	162	229	236
4	10	202	226	249
4	11	166	167	227
4	12	78	192	226
5	13	133	233	239	246
4	14	204	244	249
4	15	175	244	245
5	16	105	224	228	238
4	17	67	205	248
4	18	134	227	235
4	19	55	236	246
4	20	211	239	249
4	21	29	153	235
5	22	81	159	226	249
4	23	145	224	228
4	24	97	223	241
4	25	77	199	247
4	26	170	214	247
4	27	150	204	246
4	28	138	196	243
3	29	207	247
3	30	243	244
5	31	109	194	218	243
4	32	157	213	230
5	33	120	143	228	238
4	34	74	207	245
4	35	177	241	249
4	36	215	232	242
4	37	111	174	218
4	38	148	195	217
5	39	112	237	240	241
3	40	233	246
3	41	209	223
4	42	92	210	248
4	43	68	198	235
3	44	225	239
4	45	58	182	232
4	46	152	210	234
5	47	106	188	198	231
4	48	91	183	242
3	49	221	240
4	50	87	232	242
4	51	157	171	230
5	52	95	133	233	246
4	53	178	216	232
4	54	136	221	229
4	55	69	200	232
4	56	218	227	238
4	57	125	200	231
4	58	140	185	229
4	59	69	200	232
4	60	184	191	229
4	61	139	180	239
4	62	195	223	241
4	63	163	179	238
4	64	74	204	249
3	65	225	240
4	66	206	220	236
4	67	154	226	249
3	68	239	249
3	69	180	183
4	70	195	208	242
3	71	211	230
4	72	159	203	233
3	73	122	226
4	74	109	214	230
3	75	212	226
3	76	212	248
4	77	224	228	238
3	78	212	224
3	79	216	227
4	80	143	208	209
4	81	169	241	249
4	82	168	233	239
3	83	211	239
3	84	192	207
4	85	152	211	245
5	86	96	202	208	249
3	87	205	211
3	88	219	225
3	89	148	151
3	90	232	242
3	91	192	233
4	92	175	237	246
3	93	211	232
4	94	193	240	241
3	95	195	198
4	96	177	241	249
3	97	193	248
4	98	146	193	241
3	99	200	212
3	100	138	146
4	101	156	172	211
3	102	180	183
3	103	215	230
4	104	148	189	195
4	105	172	237	246
3	106	210	227
4	107	117	195	223
3	108	200	212
4	109	198	237	240
3	110	185	217
3	111	168	239
4	112	115	180	219
4	113	172	201	237
3	114	233	239
4	115	162	224	242
3	116	202	248
3	117	209	223
3	118	218	243
4	119	207	244	245
3	120	228	229
3	121	192	240
3	122	174	197
3	123	218	238
4	124	214	215	246
3	125	215	235
3	126	190	200
3	127	187	197
3	128	176	242
5	129	147	179	217	234
4	130	162	229	236
3	131	202	246
3	132	170	228
4	133	164	205	246
2	134	226
3	135	202	248
4	136	145	149	176
3	137	140	185
4	138	162	218	243
3	139	185	187
3	140	231	241
3	141	147	217
3	142	195	199
4	143	218	228	243
3	144	227	237
3	146	203	233
3	147	222	240
4	148	172	195	246
3	149	206	236
3	150	169	208
3	151	160	191
3	152	183	245
3	153	160	206
3	154	213	214
4	155	222	240	243
3	156	210	245
3	157	210	243
4	159	169	209	247
3	160	200	212
4	161	169	200	218
3	162	172	246
3	163	168	231
3	164	181	193
3	165	207	244
2	166	224
4	168	193	230	231
4	169	175	200	232
3	170	178	193
3	171	185	188
3	172	227	237
3	173	219	231
3	174	184	242
4	175	207	244	245
3	177	202	249
3	182	195	237
3	183	224	242
4	184	199	202	207
3	187	219	225
3	188	206	231
3	189	203	208
3	190	197	212
3	197	216	219
2	200	237
2	201	239
2	210	246
2	213	217
3	215	239	246
3	219	235	238
3	220	228	243
